stars;text;title;totalScore
5;Viyanada �ok g�zel bir saray. Ziyaret etmenizi �neririm. Yak?n?nda Aziz Stephan Katedrali var. Oray? da mutlaka g�rmenizi tavsiye ederim.;Hofburg Wien;4,7
5;Angelobung Polizei Veranstaltung war ganz nett.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Selon moi le mus�e � voir � Vienne, il retrace une partie de l'histoire de la ville � travers l'histoire de Sisi et des Habsbourg, de plus l'ext�rieur est majestueux !;Hofburg Wien;4,7
5;Stunning;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Hermoso lugar;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Able to take the perfect photos from a distance.;Hofburg Wien;4,7
5;Ciekawa historia.Warto zobaczy?;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;El lugar muy bonito pero el precio de las entradas muy caro para lo que estamos acostumbrados en Espa�a;Hofburg Wien;4,7
5;Tr�s belle endroit, entr�e � 15 �,le mus�e de Sisi, les appartements imp�riaux, l'argenterie et la vaisselle imp�riale compris.. Un incontournable � faire. Audio guide inclus. Compter 2h pour la visite.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Sieht imposant aus und ist es auch. Besonders bei Nacht.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;stunning building, inside we visited the old library which was absolutely breathtaking;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Great and beautiful;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;This is one of the most beautiful squares in Austria. The building and its architecture are eye-catching. Next to it is the Golden U Street where you can buy from the best brands in the world.;Hofburg Wien;4,7
5;Csoda sz�p?;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;O adev?rat? lec?ie de istorie.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Sehr sch�n!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Imponente;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Beeindruckende Anlage mit den verschiedenen und verwinkelten Trakten. Besonders Beeindruckend die kaiserlichen Schaur�umen, die weltliche- und geistliche Schatzkammer und all die Museen.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Minunat!;Hofburg Wien;4,7
5;Obowi?zkowy punkt dla ka?dego odwiedzaj?cego.;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Un espace gigantesque multiculturel aussi plaisant au dedans qu'au dehors. Une foule de choses � voir tel que la biblioth�que nationale, l'�cole Espagnole d'�quitation, des mus�es, etc etc. Une architecture superbe dont on ne se lasse pas;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;"The�Hofburg�is the former principal imperial palace of the�Habsburg�dynasty. Located in the�center�of�Vienna, it was built in the 13th century and expanded several times afterwards. It also served as the imperial winter residence, as�Sch�nbrunn Palace�was the summer residence. Since 1946 it is the�official residence�and�workplace�of the�President of Austria.
Since 1279 the Hofburg area has been the documented seat of government.�The Hofburg has been expanded over the centuries to include various residences (with the�Amalienburg�and the�Albertina), the imperial chapel (Hofkapelle�or�Burgkapelle), the�imperial library�(Hofbibliothek), the�treasury�(Schatzkammer), the�Burgtheater, the�Spanish Riding School�(Hofreitschule), the imperial�mews�(Stallburg�and�Hofstallungen).
The palace faces the�Heldenplatz�(Heroes Square) ordered under the reign of Emperor�Franz Joseph I, as part of what was planned to become the�Kaiserforum�[de]�but which was never completed.
Numerous architects have executed work at the Hofburg as it expanded, notably the Italian architect-engineer Filiberto Luchese,�Lodovico Burnacini�and Martino and Domenico Carlone, the�Baroque�architects�Lukas von Hildebrandt�and�Joseph Emanuel Fischer von Erlach,�Johann Fischer von Erlach, and the architects of the�Neue Burg�built between 1881 and 1913.
The name translates as ""Castle of the Court"", which denotes its origins when initially constructed during the�Middle Ages. Initially planned in the 13th century as the seat of the�Dukes of Austria, the palace expanded over the centuries, as they became increasingly powerful. From 1438 to 1583, and again from 1612 to 1806, it was the seat of the Habsburg kings and emperors of the�Holy Roman Empire, and thereafter until 1918 the seat of the�Emperors of Austria. Since then the palace has continued in its role as the seat of the head of state and is today used by the Austrian Federal President.";Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Mimari g�zelli?i dikkat �ekiyor..;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;As part of a tour, we found it impressive and interesting;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Kaiserpalast - wundersch�n.;Hofburg Wien;4,7
5;Why is Austria so good I do not live there but I live in Qatar people who live in Austria are so lucky to go to the palace;Hofburg Wien;4,7
4;"???? ????????? ???? ??????
???? ?????? ??? ???? ??? ?? ???? ???? ????????";Hofburg Wien;4,7
5;Jest moc i jest co zwiedza?,  Wielka przyjemno?? ogl?dania szczeg�lnie z ?on?.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Magnifique, endroit incontournable sur vienne...;Hofburg Wien;4,7
4;"Desayuno Buffet impresionante.
Hay una foto del ordenador,est� un poco escondido,yo ve�a NETFLIX.
nadie vino nunca...";Hofburg Wien;4,7
5;Wien ist insgesamt eine sehr sch�ne Stadt;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;Koniecznie do odwiedzenia w Wiedniu, robi wra?enie, fantastyczne miejsce;Hofburg Wien;4,7
5;A great place to be in Vienna center.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Ist einen Besuch Wert;Hofburg Wien;4,7
5;????? ???????? ?????. ??? ???????? ??????????? ???????????? ??????????? ????.;Hofburg Wien;4,7
5;Absolut must see, Historisch,;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Pal�cio real, fabuloso.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Sehr imposante Kulisse.;Hofburg Wien;4,7
5;Amazing;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Interessant wenn man sich einer F�hrung abschlie�t;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Czu? ducha przesz?o?ci.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Einfach nur sch�n.Tolle Kinderf�hrung.;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Beeindruckend.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Immer wieder beeindruckend die Nationalbibliothek mit ihrem Prunksaal. Und das Klappern der Fiaker l�sst einen auf Zeitreise gehen.;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Kr�sn�, d�chala tam historie Rakousko - Uherska.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Nice historic place right in the center of the city.;Hofburg Wien;4,7
5;Incre�ble!!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;I ? Hofburg.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Nice;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;?????? ????????, ??????????? ?? ???. ???? ??? ???????.;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Bellissima piazza;Hofburg Wien;4,7
4;Sehr sch�ne Museen aber leider auch ziemlich teuer wenn man sich alles anschauen m�chte. Hier w�ren preiswerte Kombitickets von Vorteil.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Kr�sn� m�sto. Doporu?uji nav�t�vit.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;There's a history to tell;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Superb!;Hofburg Wien;4,7
5;Bella esperienza per me la seconda volta;Hofburg Wien;4,7
5;???? ???????????. ?? ???????????? ???? ?????????.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Very good place;Hofburg Wien;4,7
5;Super Super einfach toll;Hofburg Wien;4,7
5;?????????? ? ?? ?????! ????'?????? ????????? ???? ?? ???;Hofburg Wien;4,7
5;??? ????????????,?????????,?????????????,???? ?? ??????,???????:??? ?? ???????, ??????? ??????...;Hofburg Wien;4,7
5;Super miejsce;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Punkt obowiazkowy. Zaraz za? obok Muzeum SISI. Jednak uwaga obecnie otwarty do 17 (Nie do 18). Ostatnie wejscie o 16 jednak by spokojnie zobaczyc nalezy byc najpozniej o 15 (zwiedzanie ok 115 minut);Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Beautiful!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Ein wundersch�nes Gef�hl an einem solchen historischen Ort zu verweilen.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;"??????? ???????????, ?????? ?????? ?? ??????????.
????�?????? ??? ???????? ? ?????.";Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;"Il complesso dell�Hofburg � indubbiamente una delle visite obbligate quando si visita Vienna.
L�origine risale al XIII secolo ma nei quasi 800 anni di dominio asburgico venne ambulato e abbellito proporzionalmente all�impero stesso.
La Heldenplatz con la statua equestre dell�Arciduca Carlo d�Austria, introduce alla magnificenza ed alla bellezza che si troveranno negli appartamenti reali (I pi� famosi quelli della principessa Sisi: Elisabetta di Baviera) e nella collezione dei tesori imperiali, ai quali si accede dall�edificio retrostante la statua.
Il complesso di compone anche della Biblioteca Nazionale, del museo dell�Albertina, dei man�ggi e della Scuola di Equitazione Spagnola (dove si addestravano i cavalli di Lipizza) e di vari parchi curati come come gioielli.";Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Leider nur von au�en betrachtet,  genau wie ich es mir vorgestellt habe.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Sehr sch�n;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Fantastico l'esposizione di stoviglie!;Hofburg Wien;4,7
5;fancy and breath taking! It shows how rich and extravagant life was back then. The gardens are very well kept and the grass is spotless. Nice place to visit;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;?udovita polkro�na zgradba iz Habsbur�ke dinastije z bogatimi parki.;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Ottimo;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;???????? ????? ? ?????? ????;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;bellissimo;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;Bardzo s?abo oznakowane miejsce. Strona internetowa odsy?a do Muzeum Sissi, a na ?ywo nie ma ?adnych znak�w do tego muzeum.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Une visite o� on change de si�cle.  Top.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Beautiful place.;Hofburg Wien;4,7
5;Wow! Architectural masterpiece;Hofburg Wien;4,7
4;Very nice building,very big so you have to be careful not to be lost.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;El lugar est� muy bien conservado;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Busy place full with tourists.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Immer wieder einen Besuch wert. Ein must do, wenn man in Wien ist;Hofburg Wien;4,7
5;Ilo?? i wielko?? budynk�w Wiednia powala;Hofburg Wien;4,7
5;Habsburg history;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;"Die Hofburg ist neben dem Stephansdom mit die erste Adresse, die man in der Innenstadt Wiens anschauen sollte.

Ein sehr imposantes Geb�ude, in dem man viel �ber das Kaisserreich und die Habsburger-Dynastie lernt.

Als treusorgender Lebenspartner geht man nat�rlich auch mit in die Sissi-Ausstellung und lernt dort interessanterweise, dass die Kaiserin Elisabeth nur bedingt so war, wie einem die zahlreichen romantisierten Verfilmungen weismachen wollen.

Die R�umlichkeiten der Kaiserfamilie sind sehr eindrucksvoll und wer etwas Interesse an Geschichte hat, macht hier nichts verkehrt. Einen Audio-Guide gibt es kostenlos.

Als Tipp: Das Kombi-Ticket Sissi Deluxe kaufen, wenn man auch Schloss Sch�nbrunn besuchen will.

Etwas nervig ist der (bei Touristenattraktion wohl �bliche) Souvenier- und Merchandising-Shop am Ende, den man zwangsl�ufig durchqueren muss.";Hofburg Wien;4,7
4;???? ???? ????? ??? ??? ??????? ??? ????? ??? ??? ???????????? ??? ????????;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Sehr sch�n, m�chte da wieder kommen;Hofburg Wien;4,7
5;?? ???? ?????????? ?? ???????? ??????? ? ??????? ?????. ?????, ?????? ???????? ????? ???????? ???? ?? ??? ? ?????. ??? ?????? ????? ????????!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;D?le�it� m�sto pro Habsburskou monarchii.;Hofburg Wien;4,7
2;FEEL FAINT. No fresh air, super warn in. The worst museum in Wien. Exhibition quite ok but no time line or link with genealogy and who is who / when.;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Ja, war jetzt nicht so lohnenswert, aber dennoch Mal gesehen sollte man es schon haben.;Hofburg Wien;4,7
5;Kolejne cudowne miejsce we Wiedniu. Pa?ac wspania?y, olbrzymi w samym centrum miasta. Miejsce konieczne do zwiedzenia. Blisko stacje metra.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;It's grandeur, panoramic and extremely picturesque, one of the places to visit in Vienna;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Pi?kny pa?ac i pi?kny park. Na samo dok?adne zwiedzenie tego miejsca mo?na po?wieci? ca?y dzie?. Jest to naprawd? rozleg?y teren z mn�stwem fontann i miejsc do odpoczynku.  Warto tutaj si? wybra? i zobaczy? to wspania?e miejsce. Polecam 100%. Dobra komunikacja publiczna- blisko metro i tramwaj.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Espectacular. De obligada visita;Hofburg Wien;4,7
5;"???? ???? ???? ????? ??
??5km?? ? ?? ???? ??? ?? ????? ?? ????.";Hofburg Wien;4,7
5;Great atmosphere. Fantastic architecture.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;� voir absolument;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Touristenattraktion;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Un poco en comparaci�n con otros restaurantes pero la comida y el servicio excelentes.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Must see;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;"???????�??�??? ???????�(??????????: Hofburg) ??? ?????? ??????? ??�?????�?? ????? ?????? ??? ??? ??? 1918 .�??? ????? ?????????? ?????? ????? ????�????? ???????? ??????�????? ?????? ??????? . ???? ??? 1945 ???? ????? ???? ????? ?????????? ??? ????? ??? ????? ?????? . ??? ????????? ???? ??? 700 ??? ?????? ???? ????? ?????? ????? ??? ????? ??????? ? ???? ??? ??????? ???????? ?? ????? . ?? ???? ????????? ????? ?? ?????�????? ??????�?? ??? ????? ???? ??? ??? ??????�???? ????? ??????�?�???? ??????? ??????? ?????";Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Sch�ne Stadt;Hofburg Wien;4,7
4;Jak na pa?ac przysta?o;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Ja lubi? monumentalne budowle, ale nie takie kt�re po prostu zosta?y wybudowane. Lubi? takie, kt�re zosta?y wybudowane ze smakiem i dopracowane. Ta w ka?dym calu ma wszystko dopracowane, jest te? cz??ci? historii. Je?li to samo lubisz, to zapadnie Ci w pami?? jak mnie. Okolica jest spacerowa, urokliwe uliczki, czysty, wsp�?czesny kawa?ek imponuj?cego miasta, kt�re nie zapomnia?o o swojej historii i doskonale ??czy j? ze wsp�?czesno?ci?.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;No photos allowed;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Traumhaft;Hofburg Wien;4,7
5;????? ???????? . ??? ???? ??????.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;A must go in Wien! I found that the silver collection took a bit too long to go through, next time I would save more time to the private chambers.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Very beautiful rooms good explanation of the pieces exhibited. I really loved the collection of the cutlery.;Hofburg Wien;4,7
5;Residenza Imperiale. Da visitare anche il museo delle argenterie e il museo di Sissi. Da evitare la scuola di equitazione spagnola: � una fregatura;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;Beautiful place;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
3;???? ?????? ?? ??*?? ? ????? ??????;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;Sisi museum is definitely worth a penny;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Very impressive and beautiful castle in the middle of the city;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;A place not to be missed. The royal collection of dining items is simply amazing and beautiful.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Maestoso. Un monumento davvero colossale. Non ho avuto modo di entrarci. Vale la pena per� visitare tutto il resto (museo dell'imperatrice, museo di storie naturali, biblioteca nazionale...);Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;????????? ???? ????????? ???????;Hofburg Wien;4,7
4;?????????? ?????. ??????? ???? ?????????. ???? ?????? ?? ???????.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Nu trebuie ratata aceasta locatie plina de istorie este impresionanta si extraordinara!!;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;????? ?? ??????;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Imponente, maestoso, bellissimo;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;"< FB: ??????? > ??? ??? ???
??????????????????????";Hofburg Wien;4,7
5;Wien ist einfach der Knaller. Tolle Stadt mit sehr viel Sehenswertes.;Hofburg Wien;4,7
5;Einfach toll wie man sich in �sterreich um den Erhalt unserer Sehensw�rdigkeiten k�mmert;Hofburg Wien;4,7
5;N�dhern� c�sa?sk� s�dlo se v��m v?udy.;Hofburg Wien;4,7
5;Very well designed;Hofburg Wien;4,7
5;Muss man gesehen haben;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
2;The palace is beautiful don't get me wrong. But I'd love to see the person that decided to make a huge parking spot right in front of it. There are also two really ugly modern buildings right in front of it and if you stand in front of this park of Hofburg (which I believe was the main entrance) is just not pretty at all and not at all what I expected. ??? I'd rather recommend visiting Belvedere or Schonbrunn.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Muy interesante;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Niesamowity obiekt, obowi?zkowy punkt we Wiedniu.;Hofburg Wien;4,7
5;TR�S BEAU LIEU A VISITER EN PARTICULIER LE MUS�E SISSI;Hofburg Wien;4,7
4;Charg� d'histoire mais aussi de touristes;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
3;;Hofburg Wien;4,7
5;Stunning and a must see while in Vienna.;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Obligada visita.;Hofburg Wien;4,7
5;Edificio imperial enorme y precioso, con unas estatuas que merecen ser bien vistas por lo impresionantes que son.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Troppo pesante la parte sulle ceramiche.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Superb;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Es muy bonito el lugar;Hofburg Wien;4,7
4;;Hofburg Wien;4,7
4;Lusso e sfarzo ma con austerit� asburgica;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
5;Cudowne, majestatyczne miejsce.;Hofburg Wien;4,7
5;;Hofburg Wien;4,7
4;Sind nur kurz dort gewesen;Hofburg Wien;4,7
5;W?adze Austrii s? w tym samym miejscu od kilkuset lat.;Hofburg Wien;4,7
