text;stars
"Absoluter Top Club.
Super DJS, Nettes Personal und auch die T?rsteher sind in voll Ordnung.
Ich wollte gestern mit einem Kumpel Zuerst ins Bollwerk und die T?rsteher dort haben mich aber nicht reingelassen Begr?ndung ich w?re mit Anfang 20 zu alt und meine Hose w?rde Ihm nicht passen.
Darauf beschlossen mein Kumpel und ich wie sonst immer den Dome zu gehen.
Dort angekommen f?hlte ich mich gleich heimischer.
Das Publikum wirkt dort auch entspannter.
Das einzige Was etwas teuer ist sind die Getr?nke Aber sonst ein top Club mit 3 Floors.
Ich kann nur jedem empfehlen der noch nie im Dome war selber hin zu gehen.";5
;1
Der dj verhuntst ein jedes lied ich w?rde den nicht mal f?r ne 10 man party angagieren;1
"Discoteca fantastica. Per comprare al bar ti danno all'ingresso una carta sulla quale, ogni volta che compri qualcosa, vengono addebitati i soldi e al momento dell'uscita paghi il totale in cassa.
Ci sono 3 sale tutte molto belle. Il locale ? tenuto benissimo, il guarda roba costa 2?.
? frequentata da ragazzi molto giovani, infatti l'et? minima per entrare ? 16 anni.";5
Einer der rassistischsten Keulen W?chter sind sehr wichtig.Ich und meine Freundin sind Anwohner, aber ich habe einen schwarzen Bart und sagte mir lange, ich kann wegen der unh?flichen und unh?flichen nicht eintreten;1
Ist an und f?r sich ein cooler Club mit mehreren floors (main floor, r&b, stadl). Meiner meinung nach ein bisschen zu wenig security f?r so einen gro?en Club. Das gute ist, dass jeder seinem Musikgeschmack mwhr oder weniger nachgehen kann und wenn man eine kurze auszeit braucht gibt es im Erdgeschoss einen Bereich mit einer Bar der sehr ruhig ist. Nur Achtung wer nichts konsumiert muss trotzdem 3? zahlen beim verlassen des Clubs.;4
;1
"Would give it a 3.5
Pros: mostly good music, lots of places to explore, multiple stages, modern look, has quiet garden type area to sit down and have a rest
Cons: at winter the smoking area is closed so people have permission to smoke INDOORS wich makes the whole place stink from cigarette smoke and is kind of inconvenient that you could be dancing and someone next to you lights a cig and blows it in your face...
They DO NOT HAVE draft beer only bottled.
!!! If you don't buy anything to drink inside  they charge 3 EUR at the exit. So make sure to spend at least that much.";3
Achtung! Abzocke bei Events! Ab 5er Gruppe Flasche gratis, wir waren zu acht! und uns wurde mitgeilt wir h?tten sofort etwas sagen m?ssen und nicht w?hrend der dritte bezahlt h?tte!!! Frechheit;1
Wixer von T?rsteher und die Leute da nua Proleten oder m?chtegern Ausl?nder nie wieder;1
;5
;4
;5
;5
;5
Wertlos und extrem viel Ru? drinnen;1
;1
Riesen Club, mit mehreren Bereichen. F?r meinen Geschmack zuweing Security f?r die Gr??e des Clubs. 10? Eintritt ist okay k?nnte aber auch gern mehr sein weil es die dummen abh?lt rein zuwollen. Des ?fteren gute Events. Unbedingt empfehlenswert ist das opening und die f?r einen Club geniale Pizza.;4
;5
;1
;1
;5
;4
;4
;5
;4
;5
;1
Terrible! So mean the woman with tattoos is one of the rudest bouncers I have yet to meet in Europe! Do not explain to foreigners their policy even when asked, don't go they will Charge you so much extra and won't explain why. So rude, not worth it. You are not berghain;1
;4
;1
Eintritt leider sehr teuer (10 Euro). Die ?berg?nge bei der Musik hat der DJ leider auch nicht so drauf gehabt. Ansonsten war es in Ordnung.;4
;5
deceptive practices!!!! 12? is expensive, but they have a hidden 3? fee. they will not let you out and will use force and intimidation to make you pay to leave!! also watched a girl get charged 5? because they did not hand her a card but claim she lost hers. unfortunate that the potential to be a great club is ruined by its scamming practices;1
"AVOID THIS PLACE!!! Not only do you have to pay ?12 to enter, you also need to pay ?3 to leave! You have to hand them a card to leave and they make you pay. They purposely didn't give a card to my friend and charged her extra for ""losing it"". It is a scam and ruined the whole Vienna experience for us.";1
Deceptive especially to foreigners. You HAVE to pay extra 3 euros in order to leave if you don't buy enough drinks, not sure the amount but none of us got any anyway. To make it worse they never gave my friend a card in the first place and charged her 5 euros because she 'lost' it. It's a shame because it's a really great club with awesome music and doing this will only discourage people from coming.;1
"Eintritt muss jeder bezahlen. Fr?her hat es die M?glichkeit gegeben, dass man keinen Eintritt bezahlt, daf?r bei Konsumation das Doppelte bezahlt.
Aktuell muss jeder Eintritt bezahlen- finde ich auch noch okay!

Aber: Man muss 3 Euro beim Verlassen der Diskothek bezahlen, wenn man nichts konsumiert hat. Eine Rechnung f?r die 3 Euro erh?lt man nicht. Im Voraus ist man dar?ber auch nicht informiert worden.";1
;5
3 Dancefloors bei vielen Events sehr ?berlaufen und mittlerweile sehr hoher Eintritt;4
;3
??????? ???? ??? ? ????? ??? ?? ???? ?????? ??? ??? ?? ???? ??????;5
;3
Would definitely not recommend if you are looking for a decent club with good music. The bouncers were all leary and rude, and the men in the club were equally forward and on average around 40ish. Also there was a hidden exit charge of ?3 if you hadn't bought a drink on top of the entry charge (they dont tell you this on the door despite speaking perfect English to us on our arrival) Furthermore all the Dj's were around 50 with poor music taste and poor mixing skills. I went with a group of girls looking for a good night and overall we felt uncomfortable and disappointed.;1
Although it's slightly amusing in a big group, I wouldn't go if you want good music and a cool atmosphere. The dj's couldn't mix songs, and the ratio of boys to girls was 10:1. Although the people were mainly locals many of the men were very leary and predatory including the bouncers. Worst of all they spoke to us in English, yet didn't tell us that you have to pay ?3 extra euro's, on top of the ?8 you have to pay to get in, if don't buy a drink.;1
Beim Prater Festival einen Gutschein f?r gratis Eintritt erhalten. Beim Verlassen wurden 3 Euro verlangt (Mindestkonsumation)!!;1
;1
;3
s chalanmi sme sa raz vybrali a bolo tam dobre..zabava aj hudba super..;5
;5
;4
;4
Sehr tolles Lokal bist auf einen Geburtstag eingeladen trinkst eine Flasche Jack Daniels und zahlst beim Ausgang 3 Euro Strafe weil du nichts konsumiert hast und das noch ohne Rechnung sehen uns sicher nie wieder;1
;4
Jedna od boljih beckih diskoteka;3
;1
;5
Es gibt h?ufig coole Events mit internationalen DJs. Leider auch h?ufig ?berf?llt. Sonst wirklich ein sch?ner Club mit einer guten Anlage.;4
;4
;5
The club looks great and luxurious.  Tree halls to dance and numerous places to hang out. I had a Nice time with Friends. Not expensive for what you get. The people who come there are really agressieve and strange. The bouncers and other staff are rude and unfriendly. At a citytrip like ours the club to go to.;4
Mitarbeiter unfreundlich, m?chten nur Trinkgeld. Musik und Lokal ist bombastisch!;3
;4
Mediocre music. Probably enjoyable if you're very into clubs. Great organisation;4
Ich finde es super dort und die T?rsteher sind auch voll in Ordnung;5
;5
;3
;3
;5
Gutes System und generell okay, bisschen underrated.;4
;4
;5
Pazzesca. Ci torner? sicuramente;5
;4
Technomusik und kleine betrunkene Kinder. Wer das mag ist hier richtig!;1
;4
Super club, super stimmung und tolle musik;5
;2
;5
Its really great dancing place with awesome musics and dj, but you can feel it better if you join after 12;4
;5
;5
Prezzi bassi, gente tranquilla, bella musica.;5
???????? ??? ???????? ? ??????? , ? ???? ??????? , ?? ? ?? ???? ???? ?? ????????? ???? bed club !;1
Sehr sch?ner Club.. riesen Angebot an Getr?nken.. sogar interne Pizzeria;5
;3
;5
;5
it was a great disco, the entry fee was 8 euro overprice drink and you should pay 3 euro for exiting but at all it was a good club;4
;3
"Tolle Gro?raum Diskothek mit st?ndig wechselnden Aktionen. Einfach auf die Homepage schauen! 3 Floors, RnB, Electronik und ""H?ttengaudi"". Kreative Einrichtung, nettes Personal, gute Preise.";5
;4
Immer wieder einen Besuch wert. Mit den drei Bereichen Main (Club&House), Soul Club (RnB) und Stadl (Hits) auch f?r jeden Musikgeschmack was dabei.;5
;5
Der T?rsteher hat uns ein holz nachgeworfen;1
;1
Sehr unsympathische mitarbeiter;1
;5
;5
;4
;4
Went on a Friday night and had a great time! Huge club with 3 dance floors with different music, with a bar in each one and a central one on the main hall. Efficient system of paying with the card they give you. Went there on group and didn't have any problem, can't talk about racism because it did not happen to me.;4
;5
;5
;5
;4
;5
;5
;4
;5
;5
;5
;1
?timo clube, atenciosos na entrada e sa?da, barato e bem completo com v?rios ambientes, o por?m ? que n?o abre todos os dias.;4
Sehr   sch?n;5
My favourite club in Vienna;5
;5
;3
;4
;5
;5
Eher typischer touristen cash grab. F?r kiddies sicher ganz lustig;1
;3
;5
sehr sch?ner und moderner Club, T?rsteher in Ordnung aber das Publikum ist oft sehr aggressiv und es kommt h?ufig zu Problemen;3
Ist ok;3
"The prater dome is a decent club! The audience is alright! The club itself is pretty big, with a few different themed stages!
A big pro is the card system, because you don't have to use cash in the club!";3
nein.;1
;3
Mesta mnogo, narod- odni shkolniki,  myzuka nor, mojno potancevat no me dolgo, jesli vozle tebya bydyt prugat pjanuje maloletki I razmahivat rykami. Vhod 12 euro,  daje ne ponepajy za chto.;2
;5
Great place to dance all night! Several dance halls to choose from and different kinds of music. Beautiful people as well!;5
;5
racist guards because I'm not white they didn't allow me to in ... shity place;1
Solange man die Gesamtsumme im Auge behaltet ist es ok. Ansonsten Bankomatkarte dabei haben.;4
Mega geil;5
;3
Most impolite place I have ever been.;1
Miese Angestellte und T?rsteher!Man wird als Gast bzw. Gruppe nachdem man mind 1000? dort gelassen hat wie ein Verbrechen behandelt und als Dieb bezeichnet und bekommt lebenslanges Hausverbot von den Witzfiguren die sich T?rsteher nennen erteilt;1
;5
Bester Club!! Jede Menge floors, gute Musik und geile Drinks! Daf?r nimmt man auch gerne mal eine 2st?ndige Anreise in Kauf ^^;5
Unfreundliches Personal am Eingang. Kellner aber sehr zuvorkommend.;3
;1
;3
schicke location;5
Ab einem gewissen Alter sollte man definitiv nicht mehr in Etablissements wie den Praterdome gehen. Nicht nur weil man auff?llt wie ein in Neonfarben getunkter Hund sondern auch weil es der Gesundheit in einem h?heren Ma? abtr?glich ist als mit, sagen wir, 21 Jahren. Aber etwa alle 12 bis 18 Monate finden sich doch Anl?sse zu welchen man sich stundenlang viel zu lauter Musik aussetzt, Limonaden mit Spuren von Alkohol konsumiert und das Balzverhalten von Teenagern einfach nur l?cherlich findet - genauso wie letztere Opis l?cherlich finden die in Gro?raumdiskos gehen.;3
Great place for a good party!;4
;2
really a shame that club only allows white people while brown skin nd coloured guys are denied entries. Not a club of 21st century;1
Riesiger Club, man verliert sich ziemlich leicht. Konzept mit der Bezahlung gef?llt mir ?berhaupt nicht.;2
;3
Ziemlich teuer. Meiner Meinung nach aber noch immer die beste Gro?raumdisko in Wien. Lasershow ist super.;4
Large night club. Very young and rather uneducated crowd.;3
"Ziemlich gut und gute Stimmung. Bisschen komische gestalten begnen einem aber auch hier ;-)";3
Es mag  zwar   teuer sein aber es is gut   und es is imma lustig mit Leuten;5
?zellikle korku t?neli harika.;4
;5
;4
Great place, not too expensive, 3 floors with different music.. definitely a place to be in on Saturday. Cool lounge room for chill and rest.;5
;3
;4
;3
Love it;5
;5
;5
;4
??? ??????, ?? ??????? , ??????? ?????????? , ???? ??? ?????? ?? ????????, ? ????? ????? ?????? ????????.;4
;5
teuer, komisches publikum.. nein danke;1
Immer top Party!;5
;5
;1
ZU TEUR DAF?R DASS DIE T?RSTEHER PROVOKANT AGGROGANT UND BELEIDIGEND enaml niewieder;2
;4
;4
;5
Best Club in Town :);5
